track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_class,smooth_factor,groove,soul_vibe,chillness
5lN7UtvhpwEHzifSjKw3z2,Woah (feat. D3Mstreet),KRYPTO9095,74,56UHUjLsoxuEQ91pf8nirH,Woah (feat. D3Mstreet),2019-03-29,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.888,0.522,1,-8.936,1,0.43,0.00739,0.0,0.0452,0.623,144.011,123373,high,0.00278603,0.463536,0.297794,0.00656232
4QQh68kaayJYrYyovGrkHy,"Just in Case (feat. Swizz Beatz, Rick Ross & DMX)",Godfather of Harlem,52,6mIOpege10L9H5Wjk0NYZ5,"Just in Case (feat. Swizz Beatz, Rick Ross & DMX)",2019-08-30,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.465,0.911,2,-5.284,1,0.405,0.0802,0.0,0.776,0.672,90.504,155144,medium,0.026305599999999995,0.423615,0.05980799999999998,0.037293
6e9biVAugkOfydEN8OiJpi,Pose (feat. Lil Uzi Vert),Yo Gotti,68,6nIe8wxpDcAzUJVj4v2v5r,Pose (feat. Lil Uzi Vert),2019-08-23,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.944,0.613,10,-5.999,0,0.291,0.00818,0.0,0.0893,0.328,120.102,170156,high,0.0054969599999999995,0.578672,0.12693600000000002,0.007721919999999999
6klLvorLoo1sxvZcjJIY8I,Make No Sense,YoungBoy Never Broke Again,84,1nzUj7VkiaytMmf2KrhK2L,AI YoungBoy 2,2019-10-11,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.876,0.733,10,-4.478,0,0.333,0.0208,0.0,0.0999,0.962,154.904,148630,high,0.0007904000000000007,0.642108,0.256854,0.0182208
1PJqOBKNQPiCPkknqWLeJU,"Hallelujah (feat. Buddy, A$AP Ferg & Wale)",Godfather of Harlem,49,7puoPKNdcACUXFa81FbOVh,"Hallelujah (feat. Buddy, A$AP Ferg & Wale)",2019-08-30,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.698,0.897,5,-4.425,1,0.171,0.654,0.0,0.121,0.858,75.003,171176,medium,0.09286800000000002,0.6261059999999999,0.08837399999999998,0.456492
7u9CKCgpGAm9UiSXQ70I46,No Rappers (feat. E-40),G-Eazy,56,2C6M7W3XuPMko8hacm8Ibo,B-Sides,2019-09-19,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.776,0.735,1,-4.229,1,0.254,0.0531,9.91e-05,0.153,0.519,102.064,187072,medium,0.0255411,0.57036,0.13753500000000002,0.0412056
0nkwj667p0oMEURBST8Nyx,Drive Way (feat. Azul Wynter),GASHI,51,1fd9ERd2XLppseTB8bTbBW,GASHI,2019-09-20,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.653,0.733,9,-5.893,1,0.0557,0.00114,1.96e-06,0.108,0.042,157.961,194430,medium,0.0010921199999999998,0.478649,0.011214000000000002,0.00074442
2NMHScIl7Ihx0ZozSm8Jl9,"Cross the Path (feat. Swizz Beatz, A.CHAL & Jidenna)",Godfather of Harlem,46,50zZx892KszSLvmhrvmMve,"Cross the Path (feat. Swizz Beatz, A.CHAL & Jidenna)",2019-10-04,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.566,0.936,8,-3.169,0,0.334,0.166,0.00363,0.0979,0.77,186.104,187710,medium,0.03818,0.529776,0.04927999999999996,0.093956
5r7WvQtyPfy1xch5zMgGRp,Behind Barz - Bonus,Drake,77,334X6XoNKUzpAQbm5FPsMh,Top Boy (A Selection of Music Inspired by the Series),2019-09-13,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.854,0.554,8,-4.684,1,0.172,0.769,1.84e-06,0.0749,0.272,142.069,163121,high,0.559832,0.47311600000000004,0.12131199999999999,0.656726
3s9f1LQ6607eDj9UYCzmgk,Running the Streets (feat. A Boogie Wit Da Hoodie & Denzel Curry),Rick Ross,59,1mgw5rbUS94uif2ce9QCf0,Port of Miami 2,2019-08-15,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.536,0.622,1,-7.98,1,0.262,0.0744,0.0,0.197,0.227,70.474,224840,medium,0.0575112,0.333392,0.08580600000000001,0.0398784
6GefwzSnQkQoCnWJNs9IZR,RENT FREE,Russ,66,4rNgGxoqUkFBZOMEb7PKoD,RENT FREE,2019-09-13,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.784,0.543,6,-9.769,1,0.272,0.0588,5.32e-05,0.255,0.451,108.982,150200,medium,0.032281199999999996,0.42571200000000003,0.20610699999999998,0.0460992
7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,87,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573,high,0.0659568,0.3992,0.05439999999999999,0.0452094
2rTnVB1bvwxHtaIl4uVu7f,Slide,H.E.R.,81,6b3LhhX9Lt2861Dsh3ZCC2,Slide,2019-09-27,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.827,0.469,10,-9.141,0,0.341,0.0807,8.12e-06,0.207,0.196,97.028,238321,high,0.0648828,0.38786299999999996,0.10407600000000002,0.06673889999999999
1ToprX3cpBiXoAe5eNSk74,Eleven,Khalid,83,66o9dDjDduf6jpvZKzAXm4,Eleven,2020-01-09,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.701,0.396,4,-10.182,0,0.119,0.112,0.0209,0.223,0.115,129.004,206361,high,0.09912,0.277596,0.06946,0.078512
6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,BROCKHAMPTON,88,1jToVugwBEzcak8gJNZG2f,GINGER,2019-08-23,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,204533,high,0.217316,0.24371400000000001,0.238392,0.20339700000000002
1Gv8NYJeqQNXXrYQ1c1r4e,LIKE I WANT YOU,Giveon,56,2v6H5GnUs1QS2VsN8WZqME,LIKE I WANT YOU,2019-11-21,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.673,0.353,10,-7.74,0,0.0638,0.755,7.58e-05,0.115,0.458,119.77,260522,medium,0.40921,0.237569,0.29632600000000003,0.508115
4LMEdIzw7L81qgmstYHRU9,Like I Do,AWA,50,198DyxtSqlBeBhMvxxbZrK,Like I Do,2019-11-21,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.758,0.629,0,-5.15,0,0.206,0.4,0.00282,0.166,0.663,92.139,233671,medium,0.1348,0.476782,0.245973,0.3032
3NRql0A1Ef4RCvT473iqgD,Hell N Back,Bakar,67,3aEdbaJGWXbBxn79DgjamF,Hell N Back,2019-08-15,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164,213573,high,0.08736000000000001,0.39945600000000003,0.22751999999999994,0.18220799999999998
0L6w0YHzEYfmO8Pp0ibcin,All Facts (feat. Ty Dolla $ign),G-Eazy,29,39cMCTDvlPDNsPSdKap9am,B-Sides,2019-08-22,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.528,0.705,0,-4.767,0,0.352,0.0691,0.0,0.109,0.645,160.014,180581,low,0.024530499999999997,0.37224,0.19027500000000003,0.0364848
2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,Summer Walker,80,1qgJNWnPIeK9rx7hF8JCPK,Over It,2019-10-04,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,143227,high,0.32622299999999993,0.29620799999999997,0.271728,0.437778
3Ey11v2aiX14s4wBaYbhlp,Don't Waste My Time (feat. Ella Mai),Usher,73,2veUi52T9SqSvwXJYd5aIT,Don't Waste My Time (feat. Ella Mai),2019-12-13,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.701,0.778,2,-5.076,1,0.201,0.125,0.0,0.0828,0.609,99.956,199720,high,0.048875,0.545378,0.13519799999999998,0.087625
5pAbCxt9e3f81lOmjIXwzd,Be Honest (feat. Burna Boy),Jorja Smith,80,4d2oTHRFwGifGFgve7zSGC,Be Honest (feat. Burna Boy),2019-08-16,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.757,0.737,4,-6.728,0,0.114,0.311,0.0,0.113,0.635,98.057,207031,high,0.11351499999999999,0.557909,0.16700500000000001,0.235427
41SwdQIX8Hy2u6fuEDgvWr,10%,KAYTRANADA,70,5FQ4sOGqRWUA5wO20AwPcO,BUBBA,2019-12-13,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.794,0.757,6,-6.644,0,0.123,0.0267,0.000306,0.0621,0.615,107.99,186680,high,0.0102795,0.601058,0.149445,0.0211998
2sqsNXfN0HtgDEgaHXiUTa,Won't Be Late (feat. Drake),Swae Lee,75,4v0FSMsulZqfi28KIdwDfb,Won't Be Late (feat. Drake),2019-08-16,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.915,0.588,7,-6.302,0,0.0677,0.0824,0.000169,0.104,0.329,123.936,218710,high,0.0552904,0.5380199999999999,0.13554800000000003,0.075396
4RexiJIjheGmtIoRQDAINh,Times (feat. Robn),Moh Flow,32,217WXQt5zFUYLOu6KlIfHZ,Times (feat. Robn),2019-12-18,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.716,0.637,7,-5.322,1,0.119,0.112,0.0,0.147,0.295,129.8,228013,low,0.07896000000000002,0.456092,0.10708499999999999,0.080192
6S1IgeHxxOT9qVWnmsdGxe,Treehouse (feat. Shotty Horroh),James Arthur,73,6HX5s1KDSkOQNkt5YkwMi2,Treehouse (feat. Shotty Horroh),2019-09-06,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.691,0.733,6,-5.02,1,0.0368,0.184,0.0,0.341,0.797,153.976,219933,high,0.03735199999999999,0.5065029999999999,0.21279900000000002,0.12714399999999998
7qvsl2pYzrsYgPeFBN5jxp,Juicy,Doja Cat,81,4gr1eiDfKDgoXT9HX2EdNT,Juicy,2019-08-15,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.786,0.658,0,-2.61,1,0.0661,0.0856,0.0,0.0689,0.458,170.037,202333,high,0.0463952,0.5171880000000001,0.156636,0.0672816
3f9Mzvd3URfbbIJBX4pz9Z,Phone Numbers,Dominic Fike,75,6RhSCF1Z3g95Q1rZWqpUdT,Phone Numbers,2019-07-04,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.884,0.539,1,-6.389,0,0.208,0.239,0.0,0.0805,0.776,85.008,146827,high,0.05353599999999999,0.476476,0.357736,0.211276
4xmq2DFdbkwVqimOKQGZU7,The World Is Mine,Samm Henshaw,47,5g8JqJiCJig4cHawcL65Py,The World Is Mine,2019-08-15,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.565,0.905,6,-4.396,1,0.149,0.108,0.0,0.377,0.789,98.038,175627,medium,0.022787999999999996,0.5113249999999999,0.07495499999999998,0.06101999999999999
3KKGBhKtAyspFBw8FtNQrL,Yesterday (feat. Maxx Owa),GASHI,55,1fd9ERd2XLppseTB8bTbBW,GASHI,2019-09-20,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.665,0.607,11,-5.911,0,0.0497,0.00585,0.000213,0.104,0.405,97.97,195509,medium,0.00348075,0.403655,0.15916500000000003,0.0038902500000000005
6lzLjIOyWTyTJvk0jraYee,Could've Been (feat. Bryson Tiller),H.E.R.,25,3arnVIFA8u1Jy3p2tn4MFr,I Used To Know Her: The Prelude,2018-08-03,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.545,0.33,1,-11.719,0,0.164,0.64,7e-06,0.22,0.399,103.553,248467,low,0.38464,0.17985,0.26733,0.34880000000000005
3XEdqQtGHAM5huMrs3RaKN,Acid Dreams,MAX,65,5k1l2dCZ6WnBrIUMYC5jZk,Acid Dreams,2019-07-19,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.817,0.509,0,-4.17,1,0.0839,0.146,2.53e-05,0.111,0.77,99.988,183930,medium,0.03358,0.415853,0.37807,0.11928199999999999
1VUGWjzlqudhTqvhc17miB,Live Fast - PUBGM,Alan Walker,68,7eIzTSpFN6bs8gbFZLL8UZ,Live Fast (PUBGM),2019-07-25,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.691,0.557,7,-5.448,0,0.0454,0.104,0.0,0.427,0.193,87.546,225096,high,0.08392799999999999,0.384887,0.08549899999999999,0.071864
7aQeWViSfRWSEwtJD86Eq0,Late Night Feelings (feat. Lykke Li),Mark Ronson,69,0kTSclkPCKfANMfQmUSFW5,Late Night Feelings (feat. Lykke Li),2019-04-12,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.688,0.729,4,-6.56,0,0.0573,0.437,0.00369,0.0928,0.469,110.055,251029,high,0.232047,0.501552,0.127099,0.300656
0vpBmYdeqltCcOpufZCLcx,Lights On,Izzy Bizu,50,36VDrxmWufPuIHVDCPbc5G,Lights On,2019-03-25,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.669,0.511,1,-5.499,1,0.101,0.0508,0.00483,0.0982,0.406,76.016,198413,medium,0.030175199999999996,0.341859,0.19853400000000002,0.0339852
33JqYIiKMTwSOXZOrn3Rl5,Oh My God,Lord Siva,54,2FV8Re20yfz4MGAyOVprn3,Oh My God,2019-08-16,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.644,0.685,4,-7.377,0,0.0633,0.118,0.000693,0.192,0.436,86.995,157875,medium,0.066552,0.44114000000000003,0.13734,0.075992
48k1KCYemNpwdgb34xX8sQ,Do Well,Pip Millett,49,5is5FG1Oej87wZeJMddUeD,Do Well,2019-06-25,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.816,0.793,3,-5.307,0,0.178,0.33,4.4e-06,0.0953,0.737,94.491,198987,medium,0.08679,0.647088,0.15255899999999997,0.26928
1HPYQsdYYNgtSvm8JOtsWk,Don't Ask,Aeris Roves,47,4ZTPLKFSwhQP2Z1ZfvQTu4,Don't Ask,2019-05-17,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.624,0.418,4,-7.714,1,0.132,0.414,8.6e-06,0.105,0.387,178.028,167240,medium,0.253782,0.260832,0.22523400000000005,0.258336
4i53smHJgzRgTEI9F2mZ93,Real Games,Lucky Daye,1,6nU5JgIYXFsJz4WxfDYO36,II,2019-02-06,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.678,0.368,1,-7.842,1,0.196,0.453,8.99e-05,0.0716,0.551,70.958,331280,low,0.203397,0.249504,0.34823200000000004,0.307134
70sKIAQgaVN2zWEEyOpyMZ,All Night (BTS World Original Soundtrack) [Pt. 3],BTS,67,53dPHVEHHiHZusK0l4q26R,All Night (BTS World Original Soundtrack) [Pt. 3],2019-06-21,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.725,0.706,5,-4.766,1,0.121,0.193,0.0,0.109,0.667,120.042,216874,high,0.06426899999999999,0.5118499999999999,0.19609800000000005,0.139925
0mfCH4nfpshBQR9ueZP5eP,Girls Need Love (with Drake) - Remix,Summer Walker,10,3i9w4RgUuxBxUVaarH91kx,Girls Need Love (with Drake) [Remix],2019-02-10,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022,222374,low,0.4032629,0.28339200000000003,0.050949600000000005,0.29060800000000003
6lL4XxFC1AssoWX7pYrxvr,Bricks,Tommy Genesis,54,39Qx13HeI383V7NMR7VicE,Bricks,2019-12-12,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.859,0.62,7,-5.989,1,0.0626,0.00667,9e-05,0.187,0.33,124.979,234860,medium,0.0044689,0.5325799999999999,0.1254,0.00572953
0PG9fbaaHFHfre2gUVo7AN,Please Me,Cardi B,79,5a4sJJ3qjn6hqRsvm0Veso,Please Me,2019-02-15,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,200890,high,0.022469999999999997,0.42578999999999995,0.2795,0.0479574
0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),Ariana Grande,84,3zVB99XMdbP9HTVNg0GJwV,boyfriend,2019-08-02,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,186107,high,0.035462,0.31800000000000006,0.14390999999999995,0.0476
5b0nFlX4ha3vBqKEPYiwme,Sit Back,IAMDDB,52,4q9E5jAAcVTutsH2Ctpwhb,Kare Package,2019-12-25,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.576,0.336,9,-15.593,0,0.171,0.19,0.000723,0.0872,0.334,86.32,212087,medium,0.12653999999999999,0.19353599999999999,0.221776,0.10944
5zXmmhtXrhDbYnScaYpqZg,Imported (with 6LACK),Jessie Reyez,74,29vt4BpW3GYX7hHCbFkhfg,Imported (with 6LACK),2019-04-09,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.726,0.636,7,-3.615,1,0.0496,0.199,0.0,0.111,0.362,111.097,225040,high,0.12696200000000002,0.461736,0.131768,0.144474
3kxfsdsCpFgN412fpnW85Y,Redbone,Childish Gambino,18,4xnq1L6P551Qcb9gBXNMK7,"""Awaken, My Love!""",2016-12-02,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.745,0.356,1,-10.425,1,0.0941,0.172,0.00943,0.123,0.607,160.033,326933,low,0.067596,0.26522,0.390908,0.12813999999999998
3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),Post Malone,83,6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,2018-04-27,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,221440,high,0.295386,0.42000000000000004,0.20195999999999997,0.40950000000000003
5RyzgwMS1kkEYjCql0yEWT,Forgot About,Priya Ragu,29,3WeZR2BTNEMe6IyNRgQU7G,Forgot About,2019-05-24,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.595,0.336,2,-9.707,1,0.0375,0.114,0.00219,0.201,0.155,66.97,300681,low,0.09633,0.19992000000000001,0.10291999999999998,0.06783
5ym4GENsMc7VbZVYyulq84,Roll Some Mo,Lucky Daye,28,0Rw4RjlaK8M1D3LgmRY0iD,Roll Some Mo,2018-10-24,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.405,0.508,11,-9.028,1,0.0596,0.258,0.0479,0.142,0.371,74.701,292885,low,0.162282,0.20574,0.182532,0.10449000000000001
3fMKnwiByu9yfeD5ISn9Et,Like I Used To,Tinashe,64,3agSXLYruoxkcf3U6zPTN4,Like I Used To,2018-07-13,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.717,0.599,11,-6.156,1,0.115,0.571,8.99e-06,0.102,0.385,159.78,187537,medium,0.35116499999999995,0.42948299999999995,0.15438500000000002,0.40940699999999997
6DkmFhzJrkVhDlcgcEy7Pc,Down for You (feat. BJ the Chicago Kid),Kehlani,53,34JNly8P6uZRKTGnmmLNAt,You Should Be Here,2015-04-28,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.479,0.711,6,-4.977,0,0.236,0.456,0.0,0.215,0.347,79.54,227755,medium,0.29776800000000003,0.34056899999999996,0.10028300000000001,0.218424
5hYijRB4AJYveUDXBrbslS,Sanctuary (feat. Big K.R.I.T.),ELHAE,40,0xqUuEVN3srOCA51CprgIk,Trouble in Paradise,2019-02-22,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.538,0.67,3,-7.071,0,0.404,0.119,0.0,0.423,0.674,76.698,217649,medium,0.038793999999999995,0.36046000000000006,0.22241999999999998,0.064022
6e4upSHc7KQEFqBsmV6zUS,Won't Cope with It,Alina Amuri,8,0dCingwTMXrutZ5DZaq26r,Chasing Traces,2018-05-18,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.724,0.509,11,-9.312,0,0.0422,0.00686,0.0144,0.115,0.427,148.051,172320,low,0.003930779999999999,0.368516,0.20965699999999998,0.00496664
6xagjcywpcyNFghafZPQJv,Banana Clip,Miguel,66,05LEST8E8mkEIl2LRfUkcI,War & Leisure,2017-12-01,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.638,0.708,1,-5.342,0,0.0754,0.0973,0.0,0.177,0.606,84.978,201627,medium,0.0383362,0.451704,0.17695200000000003,0.0620774
6Hgh47WXVKtXN5zGOu0hjI,OTW,Khalid,78,0c4JocKlxYfBjZep8TJkcI,OTW,2018-04-20,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,high,0.13176,0.44205600000000006,0.09015999999999999,0.119316
7leyDDstl7zDtwC0ZYoYTk,Down,Noah Levi,30,2ggIJCocBNXF5s5MUFGN7q,Down,2019-05-17,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.828,0.632,5,-6.031,0,0.246,0.606,0.0,0.118,0.717,140.004,170120,low,0.171498,0.523296,0.263856,0.501768
5dXI2NV7X2c4anyLFbQdEX,Honesty,Pink Sweat$,14,6Z5XlgKlOc9FVyM2Nb2Pyo,Honesty,2018-07-12,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.616,0.204,6,-11.421,0,0.0331,0.919,0.0,0.106,0.419,79.826,191000,low,0.5339389999999999,0.125664,0.333524,0.566104
6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith,87,1V9oE8bVilClrk5naqyyvL,Dancing With A Stranger (with Normani),2019-01-11,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030,high,0.29385,0.38532,0.16655999999999999,0.33345
0P6AWOA4LG1XOctzaVu5tt,The Weekend - Funk Wav Remix,SZA,76,5enEsi887wD3qGoMCK4jLr,The Weekend (Funk Wav Remix),2017-12-15,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,171806,high,0.16483499999999998,0.444075,0.28480900000000003,0.383625
5GjisoOfsN8qagrax01T4y,Wanna Be,The Internet,58,27ThgFMUAx3MXLQ297DzWF,Hive Mind,2018-07-20,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.875,0.41,7,-6.29,0,0.0571,0.0674,0.0374,0.106,0.445,87.999,267400,medium,0.037406999999999996,0.35874999999999996,0.26255000000000006,0.058975
3KVlk3I9qKGTPFpkWA20nh,Close,Ella Mai,57,67ErXRS9s9pVG8JmFbrdJ0,Ella Mai,2018-10-12,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.736,0.447,5,-7.216,0,0.0896,0.53,2.54e-06,0.12,0.285,81.007,251990,medium,0.37895000000000006,0.328992,0.15760499999999997,0.39008000000000004
6d4E3KLrX4xiwx1DiIJefO,Petty Lover,Jaz Karis,54,1S6cosVDyKUoLLgqyENb52,Pretty Dreamer / Petty Lover,2018-06-22,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.763,0.362,6,-10.113,1,0.572,0.803,4.67e-06,0.16,0.587,119.855,160655,medium,0.3316390000000001,0.276206,0.374506,0.612689
2RZ9OA2VzFCRZDng151Yjs,Broke,Andreya Triana,23,65ITS5eLrj85gT2P7yr2uG,Broke,2019-01-11,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.466,0.614,1,-5.367,0,0.16,0.472,0.0,0.125,0.344,185.981,158692,low,0.309632,0.286124,0.13278399999999999,0.219952
1XHREJkKDZCokAtGUAeH55,Klavier - Radio Mix,Starjack,45,66Uwdc71HRwkL8ctkGRygk,Klavier,2018-12-10,URBAN NATION,4EKXjB5zlv2DpTS84h407H,r&b,urban contemporary,0.667,0.98,7,-2.703,0,0.0717,0.0585,0.923,0.314,0.482,128.007,154811,medium,0.030303000000000004,0.65366,0.009640000000000008,0.039019500000000006
4DQTdFaGep7IsnB4duY1xM,Beat Like A Drum,Jenil,36,7rR5IWggq4T3MpYOCyWdHw,Beat Like A Drum,2019-04-26,URBAN NATION,4EKXjB5zlv2DpTS84h407H,r&b,urban contemporary,0.755,0.995,0,-2.804,1,0.163,0.0916,0.698,0.441,0.288,126.065,173351,medium,0.06521919999999999,0.751225,0.0014400000000000012,0.069158
5viw7xR22mmAU8UjtX9duJ,Feel Alive - Radio Mix,Jenil,34,23X0mzF6faAVju0ef2YP2E,Feel Alive,2019-08-30,URBAN NATION,4EKXjB5zlv2DpTS84h407H,r&b,urban contemporary,0.536,0.876,9,-3.974,0,0.0556,0.251,0.000196,0.0689,0.329,127.983,232510,medium,0.16842100000000002,0.469536,0.040796,0.13453600000000002
7gmLcEPIL4wDUk8DykPBk6,A$IAN BOY,Chriilz,33,5QsgovsMFrQMbSpjfap2Fa,A$IAN BOY,2019-06-21,URBAN NATION,4EKXjB5zlv2DpTS84h407H,r&b,urban contemporary,0.663,0.971,2,-2.314,1,0.269,0.00746,0.00268,0.446,0.367,149.991,243200,low,0.004722179999999999,0.643773,0.01064300000000001,0.00494598
